Feature,Importance
SMA_20_200_cross,0.024638617650359476
Ret_skew_20,0.01787937688924748
Price_SMA_200,0.016604271896952752
OBV,0.016215587190162882
ATR_pct_21,0.015507600845943556
Ret_std_10,0.01533465337829615
ROC_60,0.014882730903981503
OBV_SMA20,0.014533813819649155
BB_width_50,0.014490535679367528
TRIX_15,0.01409032907663396
Price_EMA_200,0.013750437333819268
Pct_from_low_52,0.013452493791567537
SMA_200,0.013020032823708276
VI_minus_14,0.012765607177318743
Pct_from_high_52,0.012757407564444465
Ret_std_20,0.01266978920629876
SMA_50,0.012202167934642563
Ret_std_5,0.012146715762092274
PPO,0.01213682854329905
Coppock,0.012049565110936435
Price_SMA_100,0.011998041313312797
Minus_DI_14,0.011993644925595317
BB_width_20,0.011985810190222358
Ret_skew_10,0.01196257621818081
EMA_200,0.011837849357905161
ATR_21,0.011686818016739771
MACD_signal,0.01150175784263453
SMA_100,0.011438392272137563
KC_width,0.01121831190818661
Price_SMA_50,0.011187160228732111
ATR_7,0.011089036036447817
CMF_20,0.010417198550029053
SMA_20,0.010355266666061475
MassIndex_25,0.010212109498977247
SMA_10_50_cross,0.00998330303314841
Ret_skew_5,0.009951523246712276
SMA_5_20_cross,0.009764778667457983
ADX_14,0.009729355153920184
Price_EMA_100,0.009573809348794647
ATR_14,0.009525393104963063
ATR_pct_14,0.009395561673914999
EMA_100,0.009138175827364906
EMA_5,0.009012725204982884
EMA_10,0.008856467338543691
SMA_5,0.008842066059517156
BB_width_10,0.008792178675517667
Plus_DI_14,0.008787083043197388
EOM_14,0.008774658163048382
MACD_line,0.008742070935261892
Ret_mean_20,0.008677387894360537
ROC_20,0.008657912349076417
SMA_10,0.008598322130767513
Pct_from_low_20,0.008584222272596342
EMA_12_26_cross,0.008566633811139278
Upper_shadow,0.008520808675584222
EMA_50,0.008520698996039619
MFI_14,0.008396630661325096
ATR_pct_7,0.008222752869059297
RSI_21,0.00802059279845768
VI_plus_14,0.007962953106729752
EMA_20,0.007903303871309213
DC_width_20,0.007870172773610707
MACD_histogram,0.007849458350459268
TEMA_20,0.007751774037393572
DPO_20,0.007605278058704432
KC_pct,0.007417082696893651
OBV_ratio,0.007392638534962177
Aroon_osc_25,0.007338968653761698
Force_13,0.007332165539553626
UltOsc,0.007322250868545635
Price_EMA_5,0.007102680404417316
Lag_ret_1,0.0069514313697536245
HL_range,0.006867691788780356
Vol_ratio_10,0.006707582233190749
Body_pct,0.006695465834797162
Vol_ratio_20,0.0064741980996955
RSI_7,0.0064321287054106314
BB_pct_50,0.006429472823899218
DEMA_20,0.006358534959389927
Stoch_D_21,0.006224831224821236
Lag_ret_3,0.006174560429038602
Price_SMA_5,0.006104564905340671
Price_SMA_10,0.006057450649250111
HMA_proxy,0.006013081466304163
ROC_10,0.005904002374198236
CCI_14,0.005835748266982612
Price_EMA_50,0.005812641782729915
Lower_shadow,0.005789351729283004
Gap,0.0056502791649246775
VWAP_dev,0.005647270244049276
RSI_14,0.005583016539070944
Lag_ret_10,0.005547340329549708
Lag_ret_5,0.005503630108664576
CCI_20,0.005463941328533275
Stoch_D_14,0.005417791979271711
ROC_5,0.005393382520781619
ROC_1,0.005217054776097262
BB_pct_20,0.0051741010443392636
Aroon_osc_14,0.005110988465390431
Lag_ret_2,0.0051009915031009845
Price_EMA_20,0.005100808828035758
Bear_power,0.005085526705649493
Pct_from_high_20,0.005074436846107502
Williams_R_14,0.005000161313838558
Ret_mean_5,0.004826143653178002
Stoch_K_14,0.00482124426328502
Bull_power,0.004771567347759822
Price_EMA_10,0.00450696468036043
BB_pct_10,0.0044297232924794165
Price_SMA_20,0.004276590436673615
Ret_mean_10,0.004181793463116899
SAR_proxy,0.003988918306992559
Williams_R_21,0.003937123325283074
Stoch_K_21,0.003860096455623395
