Feature,Importance
Ret_skew_20,0.019339430330999337
ADX_14,0.017786726209324533
ROC_60,0.01772858275827158
SMA_50,0.016406315302844452
EMA_50,0.015585770948532607
ATR_pct_21,0.015358620832064228
SMA_100,0.015170484164424637
SMA_200,0.014735999739188444
MassIndex_25,0.014353170346911361
TRIX_15,0.013842560734013751
BB_width_50,0.013840600922688696
ATR_14,0.013734942004188433
Ret_skew_10,0.013473582353142114
EMA_200,0.013454983002767764
MACD_signal,0.013250274996764934
ATR_pct_7,0.013073836688386253
Price_SMA_100,0.012999493590794421
BB_width_10,0.012916038521012795
SMA_20_200_cross,0.012683201596911097
ATR_21,0.012525847315850824
ATR_pct_14,0.012366676699425264
OBV_SMA20,0.012317583268655605
CMF_20,0.012208701973922821
Price_SMA_200,0.011997667582829991
EMA_20,0.011804650990678518
SMA_20,0.011544448002351878
KC_width,0.011405685821239553
EMA_100,0.011404604733721516
ATR_7,0.011310480614278053
SMA_10_50_cross,0.011192825215313649
EMA_5,0.010869277537413617
SMA_10,0.010759248997630701
UltOsc,0.010650713046357278
SMA_5,0.010294426758706307
EMA_10,0.010279488390507904
Minus_DI_14,0.010174970087981476
Ret_std_20,0.010135831164736169
Ret_std_10,0.009758349495650919
Ret_std_5,0.009703693745326591
Price_EMA_100,0.009463892837771394
Pct_from_low_52,0.00945727576983346
OBV,0.009421624144191794
MACD_histogram,0.009386779406946428
Aroon_osc_14,0.008938308710284532
DC_width_20,0.00892599731168382
BB_width_20,0.008868049465774255
EMA_12_26_cross,0.008779519015412995
Vol_ratio_10,0.008690706082520185
PPO,0.008652878372000988
MFI_14,0.008369330991775824
Price_EMA_200,0.008368601111893942
VI_plus_14,0.008354358687005192
Aroon_osc_25,0.008300391596544032
Ret_skew_5,0.00824547307210093
Upper_shadow,0.008225315954030862
Price_SMA_50,0.008090823868919742
EOM_14,0.008086025165899834
TEMA_20,0.008076376140215101
Pct_from_high_52,0.007980888579030882
Plus_DI_14,0.00789651153659351
MACD_line,0.007841133785857582
Coppock,0.007839016762508023
HMA_proxy,0.007619318103795534
Williams_R_21,0.007617064817356268
DPO_20,0.007568277754216178
Stoch_D_14,0.007184913934946918
OBV_ratio,0.007088796207288235
Lag_ret_2,0.007023621942901149
HL_range,0.006924552497304484
BB_pct_50,0.006924266756375614
Vol_ratio_20,0.006821260319049826
RSI_21,0.006817893089190135
Pct_from_low_20,0.006802023381840062
Price_SMA_5,0.00679656956351191
Lag_ret_10,0.006753496123365348
ROC_10,0.006624955869068054
DEMA_20,0.0064914615483624
Price_EMA_50,0.006417737698273783
Stoch_D_21,0.006283375175938783
VI_minus_14,0.006222627803629459
BB_pct_10,0.006147952859045991
Ret_mean_10,0.006133240428346891
Price_EMA_5,0.006095817781196378
Ret_mean_20,0.006072305690779808
Force_13,0.005974055914046927
Stoch_K_21,0.005967210711837308
Lag_ret_1,0.005951873730484459
RSI_14,0.005925944851931345
SMA_5_20_cross,0.0057113284564881146
Pct_from_high_20,0.005593710407011979
KC_pct,0.0055807956190724595
Price_SMA_10,0.005560073081656714
Gap,0.00546726705368043
Body_pct,0.00544948351458423
ROC_20,0.005423042962846587
Williams_R_14,0.005311824112889148
Bear_power,0.005250418725844342
Lower_shadow,0.00524858906438343
Lag_ret_5,0.0050560606138252895
Lag_ret_3,0.005049035801866011
Bull_power,0.004986267389102705
Stoch_K_14,0.0049516525707400194
Price_SMA_20,0.004885771170845991
BB_pct_20,0.004868345220562158
RSI_7,0.004829861036168131
ROC_1,0.004798184108367229
VWAP_dev,0.004776911095592716
CCI_20,0.004732209335008168
CCI_14,0.004695685225632607
ROC_5,0.004674602115409432
SAR_proxy,0.004211916610806536
Price_EMA_10,0.004168229256200981
Ret_mean_5,0.003921399657415824
Price_EMA_20,0.0038476563853102282
