Feature,Importance
BB_width_50,0.01465190004729034
ATR_pct_21,0.01464915677149898
OBV_SMA20,0.014368566694549152
ADX_14,0.013853243520900177
Ret_skew_10,0.013454702281549475
Ret_skew_20,0.01338514085947424
Pct_from_low_52,0.013206134104114682
UltOsc,0.013069571369393114
EMA_200,0.012957463737335528
OBV,0.012915788511745263
Coppock,0.012733977111015522
MACD_histogram,0.012599904108253637
Price_EMA_200,0.012533811437821117
Price_SMA_200,0.012370784981902565
BB_width_20,0.012200180393153778
DC_width_20,0.01211853013324901
MassIndex_25,0.012045365918508157
SMA_200,0.011907307455075254
Force_13,0.011643460348634633
ROC_60,0.011628345912461919
Ret_std_20,0.01127173316549212
EMA_100,0.011234573214192826
SMA_20_200_cross,0.011212923174332045
EMA_50,0.011121711431049707
Ret_skew_5,0.01110810412737031
TRIX_15,0.011086466948631519
ATR_21,0.011065773115998247
ATR_pct_14,0.011028491807063182
OBV_ratio,0.01093989306360591
CMF_20,0.010891801151987063
SMA_20,0.01077736473927504
KC_width,0.010719765467444513
Price_EMA_100,0.010681156400207545
SMA_100,0.010658285752597092
Ret_std_10,0.010652609414063678
SMA_50,0.010315107522162381
Minus_DI_14,0.01027530647128174
Ret_mean_20,0.010247098051550132
SMA_5_20_cross,0.010144720895499379
MACD_signal,0.00982505992863357
MFI_14,0.009715849408379624
EMA_20,0.00963338549464944
MACD_line,0.009419929709739193
BB_width_10,0.009324702761084953
EOM_14,0.009312711223183215
ATR_14,0.009126171493962491
PPO,0.008952165704226783
Ret_mean_5,0.008917920051041407
Ret_std_5,0.008827231391971592
EMA_12_26_cross,0.008796567134567087
VI_minus_14,0.008719863632919413
ATR_pct_7,0.008657266036723246
Price_SMA_100,0.008519155777125512
Williams_R_14,0.008407018894073663
EMA_10,0.00829899433465901
SMA_10_50_cross,0.00827541941428524
Plus_DI_14,0.008237679041650603
Pct_from_low_20,0.00820611389357393
Price_SMA_20,0.00819161346518025
EMA_5,0.008166154380887768
TEMA_20,0.008133386096415719
SMA_10,0.008123196686278849
Bull_power,0.00793185879930008
SMA_5,0.007851234919473005
ROC_20,0.0077743550754114776
VI_plus_14,0.007698986183466737
CCI_20,0.007554838679445854
Gap,0.007554048241490145
Lower_shadow,0.007533428395595094
Stoch_D_14,0.0075172506538659116
Pct_from_high_20,0.007459881121389464
Aroon_osc_14,0.007443061407008919
Vol_ratio_20,0.007387750306057444
Stoch_D_21,0.007201038363330339
Stoch_K_14,0.00717052698533906
Ret_mean_10,0.007155021629409093
ATR_7,0.007124207185641088
Pct_from_high_52,0.007122693741279691
RSI_21,0.007107503948926686
Price_EMA_50,0.007065016979167583
HMA_proxy,0.007057232701228551
DEMA_20,0.006986372958401616
DPO_20,0.0068913150028475445
Lag_ret_10,0.0067998518520369314
Lag_ret_5,0.006713638127427956
Price_SMA_10,0.006649491637980385
CCI_14,0.006538789963423438
RSI_7,0.006488038062480008
ROC_5,0.006484470012340245
Upper_shadow,0.006439993948964437
ROC_10,0.00633047615121549
BB_pct_20,0.006264207942587457
BB_pct_10,0.00620401075270247
Bear_power,0.006198042694332028
SAR_proxy,0.006149011201061616
Lag_ret_2,0.0061042020094612655
Price_SMA_5,0.006055208034742743
RSI_14,0.006024934295077824
Price_SMA_50,0.006012849998849243
HL_range,0.005989120502324172
KC_pct,0.005944312396520142
Vol_ratio_10,0.0059286544849405706
Aroon_osc_25,0.005805372063958285
Lag_ret_3,0.005664736866863845
BB_pct_50,0.005662923220087802
Price_EMA_10,0.005578872624663281
VWAP_dev,0.005502391413982529
Price_EMA_20,0.005489481202144257
Lag_ret_1,0.005464798538187749
Stoch_K_21,0.004773792085385875
Price_EMA_5,0.004468405622901248
ROC_1,0.004186307426893508
Body_pct,0.004087979664197893
Williams_R_21,0.0038942343572463682
