Feature,Importance
Ret_skew_10,0.024810161944376536
BB_width_20,0.02395950145305705
DC_width_20,0.020357703942149058
BB_width_50,0.01838869197392804
EMA_50,0.018208139993116886
Ret_skew_20,0.017933722294527783
EMA_200,0.017930356450391417
EMA_10,0.016995082710474212
EMA_100,0.016367675980352395
SMA_200,0.016035708673471576
SMA_50,0.015371346591015004
OBV,0.015070729115126032
SMA_5,0.014797143706119389
SMA_100,0.014658046140059399
KC_width,0.014377878532694606
Ret_std_20,0.014300006639083688
ATR_pct_21,0.013706205969911855
OBV_SMA20,0.013646805481844432
BB_width_10,0.01360484487405418
EMA_5,0.013457239485398025
ATR_pct_14,0.01343903872183085
EMA_20,0.013253903009200676
SMA_20,0.012657356510076209
ROC_20,0.011995522483566036
ADX_14,0.01177861658214181
ATR_pct_7,0.011641977599595189
Pct_from_low_52,0.010883324421845222
Ret_std_10,0.010853060582449876
SMA_10,0.010805307590206776
Price_EMA_200,0.010750014052150259
ATR_14,0.01063822522474798
Ret_skew_5,0.010426197662743603
Price_SMA_200,0.01032088449888257
Ret_std_5,0.010161332689270237
ATR_7,0.010130394574120032
MassIndex_25,0.009978588154113
ATR_21,0.009741015525878142
SMA_20_200_cross,0.009197728277254728
EMA_12_26_cross,0.009175309074533119
CMF_20,0.009129601603150026
TEMA_20,0.008708535031503964
PPO,0.008652672172683666
VI_plus_14,0.00858812380155874
BB_pct_50,0.008539123158943313
Lag_ret_5,0.008382019994306334
Ret_mean_20,0.008244465293571986
SMA_10_50_cross,0.00805232908146791
Pct_from_high_52,0.008049358938053221
Upper_shadow,0.007997814580348598
ROC_60,0.00798504275550745
Pct_from_low_20,0.007847819347267613
Minus_DI_14,0.007811164808605799
Price_EMA_100,0.007804808302141816
TRIX_15,0.007664279842377118
Force_13,0.007628683753137229
Plus_DI_14,0.007624672226692585
Price_SMA_100,0.007623386234748399
ROC_5,0.00740288355996748
OBV_ratio,0.007302172809628076
MACD_line,0.007284121074200797
Aroon_osc_25,0.007280033202706775
Ret_mean_5,0.007277862023253536
MFI_14,0.0072717623554174856
Stoch_D_21,0.00724345563979301
Coppock,0.007115461759100774
Pct_from_high_20,0.007104840694313784
HMA_proxy,0.0069969737397504546
MACD_signal,0.006797730771473127
Price_SMA_50,0.006777278456672211
VI_minus_14,0.006644163988103805
Vol_ratio_20,0.006447310440260792
Lag_ret_2,0.00644318718098173
Lag_ret_3,0.00639142010559532
HL_range,0.006346755892655147
Price_SMA_5,0.0061967257435453105
SMA_5_20_cross,0.006172366099935411
Bull_power,0.006153225159645678
ROC_10,0.006130664929430776
MACD_histogram,0.006030492370842383
Price_EMA_50,0.006014803391657404
DPO_20,0.005956742137666842
EOM_14,0.005923060057387712
Ret_mean_10,0.005688005817516743
Lower_shadow,0.00563828883899907
Body_pct,0.005594316458558094
BB_pct_10,0.0055332879454814965
Vol_ratio_10,0.005468297713339077
Gap,0.005174885102940882
Williams_R_21,0.0050115329263111675
RSI_21,0.004998094419731714
Bear_power,0.004991720093933009
Lag_ret_10,0.004899141624976764
Stoch_D_14,0.004880813024121912
Price_EMA_5,0.004739971177778012
Price_SMA_20,0.004715509012206335
Price_EMA_20,0.004673440727619803
UltOsc,0.004633442778393905
Aroon_osc_14,0.004570681241558189
Stoch_K_21,0.004421072295029643
Stoch_K_14,0.004417643793398717
BB_pct_20,0.004410745706096308
KC_pct,0.004406500122425997
Williams_R_14,0.004335246475313101
CCI_14,0.004251395446571436
Price_EMA_10,0.004175644144513176
RSI_14,0.004081998902480912
ROC_1,0.003988317698600126
CCI_20,0.003927379184340362
Lag_ret_1,0.0038357466036854685
RSI_7,0.0036771183793201704
DEMA_20,0.003661572836525072
Price_SMA_10,0.003648827484359354
SAR_proxy,0.0035132467837464113
VWAP_dev,0.0031919315443182327
