Feature,Importance
OBV_SMA20,0.017895520574457823
ROC_60,0.016989993272276436
Price_SMA_200,0.016398217894051142
Price_EMA_200,0.01596072149759651
Price_SMA_100,0.015203868029840781
RSI_14,0.014375613331477613
ADX_14,0.014164624561956154
Price_EMA_100,0.01309014901903959
EMA_50,0.012932832031931196
RSI_21,0.012890161020613407
Ret_skew_20,0.012844853011599712
EMA_200,0.01271564913496865
SMA_20_200_cross,0.012678513144614307
EMA_5,0.01256766419358505
SMA_50,0.012530675938020043
SMA_5,0.012288921818464887
OBV,0.012185774005422423
EMA_10,0.011980844858778676
BB_width_10,0.011954928698621616
Ret_std_10,0.011781035442394451
Ret_std_5,0.011660113072509807
OBV_ratio,0.011524335875360593
Coppock,0.011522783836936659
BB_width_20,0.010961310968797525
SMA_20,0.010952992444971518
SMA_200,0.01076635584316591
MACD_histogram,0.010639409366715546
SMA_10,0.01061115964209049
MassIndex_25,0.010526010952387137
Force_13,0.010500027087137546
Minus_DI_14,0.010351303278243977
CMF_20,0.010335899609400115
EMA_100,0.01006067245302485
EMA_20,0.01000431710655821
Stoch_D_21,0.009942126191372363
KC_pct,0.00993047952592672
Plus_DI_14,0.009900272574058146
Stoch_D_14,0.009631718471938078
SMA_100,0.00956185235804383
ATR_14,0.009400897292252597
Pct_from_low_52,0.009367856815786849
Bear_power,0.009285598040717756
Price_EMA_20,0.009213205210045162
ATR_7,0.009082663522150562
Ret_skew_10,0.00907527285289115
MFI_14,0.009008638617668738
MACD_signal,0.008992670774539052
EOM_14,0.008919718999486558
DC_width_20,0.00883411261794763
CCI_14,0.008828050751331003
BB_width_50,0.008571133266440373
Pct_from_high_52,0.008444146900409705
ATR_pct_7,0.008277598228364467
SMA_10_50_cross,0.008183804699285886
RSI_7,0.00812160862500038
ATR_21,0.008014136657939605
Price_SMA_5,0.007966598872394672
ATR_pct_14,0.007708327238446705
Price_EMA_50,0.007657909565338639
ATR_pct_21,0.007642061722414794
Pct_from_high_20,0.00762284406122559
BB_pct_50,0.007589966252553895
TRIX_15,0.007585343848957113
Upper_shadow,0.007505630572338486
KC_width,0.007395222689457438
EMA_12_26_cross,0.007379133567026652
Aroon_osc_25,0.007365926006172669
Ret_std_20,0.007331743625123273
Price_SMA_20,0.0072490141157623275
VWAP_dev,0.007241308620396205
VI_minus_14,0.0071760023563301875
Ret_mean_20,0.007168809321793483
Bull_power,0.00712923533177044
BB_pct_20,0.007121194404635934
SMA_5_20_cross,0.007077988022608504
VI_plus_14,0.0070332916207533945
Vol_ratio_20,0.007021103678727077
MACD_line,0.0069423984710684705
Ret_mean_10,0.006920369510836639
PPO,0.006887559675807405
ROC_20,0.006871709721977546
Ret_mean_5,0.006855377149619479
Ret_skew_5,0.006816292920765069
UltOsc,0.006779147507690753
Gap,0.006717062930720339
HL_range,0.006682901749013523
Price_SMA_10,0.006581632539085516
Price_SMA_50,0.006564868029844369
Lag_ret_5,0.006512651675806089
Vol_ratio_10,0.006505424214052168
Pct_from_low_20,0.006443146976884776
Price_EMA_10,0.0064120191115357595
Lag_ret_3,0.00635939498367099
Lag_ret_10,0.00631214786507453
CCI_20,0.006149467730938902
HMA_proxy,0.006144570268692098
ROC_5,0.006064797273654193
DEMA_20,0.006052459515946609
SAR_proxy,0.005905938125763059
BB_pct_10,0.005826109367718827
Aroon_osc_14,0.005671204816333182
Price_EMA_5,0.005632330200892278
DPO_20,0.005629247212303181
ROC_1,0.005442996619189842
Lag_ret_1,0.005399643421224792
Williams_R_21,0.0053990747028316455
Lag_ret_2,0.005395759716545628
TEMA_20,0.005344510272600928
Stoch_K_14,0.005119455920934004
Body_pct,0.005111535886314051
Lower_shadow,0.005077033424381235
ROC_10,0.005026054204998458
Stoch_K_21,0.004882263974039921
Williams_R_14,0.004157970806409462
