Feature,Importance
Price_SMA_100,0.019209679670145738
ATR_21,0.017209591279252506
ROC_60,0.016610873489312217
SMA_20_200_cross,0.01635206011203126
BB_width_50,0.01534190936488042
TRIX_15,0.015119614108560456
SMA_200,0.015073270281100002
EMA_200,0.014185709346871458
SMA_50,0.014036579698105525
Coppock,0.014007043267618114
MassIndex_25,0.013993483751778975
ATR_14,0.013913339644170632
BB_width_20,0.013879886074459056
DC_width_20,0.013839022652919928
Ret_skew_10,0.013591028868578318
SMA_100,0.01338919070175975
Ret_skew_20,0.013129292143917509
ADX_14,0.0130552822064913
OBV_ratio,0.013050853183971067
ATR_7,0.013020680775378497
OBV_SMA20,0.01290520139261441
Ret_std_10,0.01288147166292012
SMA_10,0.012849937606918856
SMA_20,0.012285419994540431
PPO,0.012109838924682401
OBV,0.01202249688702947
EMA_10,0.01194157842914678
Ret_std_20,0.011589643651479565
Price_EMA_200,0.011529375253620864
EMA_50,0.011466000720120552
EMA_100,0.011426200426278881
MACD_signal,0.011288813165705274
EMA_20,0.01127292523785007
Pct_from_low_20,0.01119004011949138
EMA_5,0.010840340435066136
Ret_std_5,0.010640770584877472
BB_width_10,0.01035980939456149
Plus_DI_14,0.01029716314699703
Price_SMA_200,0.010187140847312925
ATR_pct_21,0.01008882660537871
Price_EMA_100,0.010087062331988162
ATR_pct_14,0.009953507828459293
Pct_from_high_52,0.009888776075057837
Force_13,0.009813016657700761
SMA_10_50_cross,0.009495944149054634
CMF_20,0.009318415459681368
Minus_DI_14,0.009307761687897605
SMA_5,0.009256784062943627
ATR_pct_7,0.009201601537968025
Price_SMA_50,0.009067139446828283
Price_EMA_50,0.008985614895931096
Stoch_D_21,0.008968121135716283
EMA_12_26_cross,0.008842069990800403
SMA_5_20_cross,0.008690803553151294
RSI_21,0.008424562478631055
Aroon_osc_25,0.008411118411915943
KC_width,0.00834839100044462
Pct_from_low_52,0.008310530372152547
Ret_skew_5,0.008209518874731085
MFI_14,0.007812672068354697
EOM_14,0.00779643584820618
ROC_20,0.007582543781423073
RSI_14,0.0075315374374908236
Ret_mean_20,0.0075315115083189445
MACD_line,0.007444419805472657
VI_plus_14,0.007419018113276923
MACD_histogram,0.007158015254083736
Vol_ratio_20,0.007010155989030763
Pct_from_high_20,0.00698153676754947
Stoch_D_14,0.006748541990519252
Vol_ratio_10,0.006673712997932952
Price_SMA_5,0.006455593569965692
DPO_20,0.0063855271606268905
UltOsc,0.00634083081669309
HL_range,0.006082968226881319
Stoch_K_21,0.006021583465289051
BB_pct_20,0.005915345085073293
CCI_20,0.005906537512764044
Lag_ret_3,0.005900721210002246
BB_pct_50,0.005820803307795433
Lag_ret_10,0.005786081573215683
Bull_power,0.005670947151311083
VI_minus_14,0.005666355672661006
Lag_ret_5,0.0056239681615157765
Ret_mean_5,0.005605738154617916
ROC_5,0.005562889349523421
HMA_proxy,0.005450665418411813
RSI_7,0.00539104385712426
DEMA_20,0.0053416244624581825
CCI_14,0.005333636008420549
Price_EMA_20,0.005308774364841329
ROC_10,0.005198477102891726
Lower_shadow,0.005121275331820438
Stoch_K_14,0.005065389002252514
TEMA_20,0.0049647903153789965
Upper_shadow,0.004880895203763164
Price_EMA_5,0.004819294460979541
Bear_power,0.00480822044127295
Gap,0.004781311526415932
Lag_ret_2,0.004653557417761485
Ret_mean_10,0.004643861382424515
ROC_1,0.004589288846335
Body_pct,0.004508002194632605
Price_SMA_20,0.004482296047220197
Price_SMA_10,0.004451242404747687
VWAP_dev,0.00438301311441213
Lag_ret_1,0.0043582071145495185
BB_pct_10,0.004206602518260011
Williams_R_14,0.004080618976096694
Aroon_osc_14,0.0039141724849747405
Williams_R_21,0.00386890019852021
KC_pct,0.0038519146833765083
SAR_proxy,0.0036822735099217487
Price_EMA_10,0.0036625345721907443
