Feature,Importance
Ret_skew_20,0.019403116042136695
MassIndex_25,0.01738917357094471
EMA_50,0.01649984383924776
BB_width_50,0.016090389053695565
SMA_200,0.015540681281292556
CMF_20,0.01496090406308358
SMA_100,0.014684957719879934
SMA_50,0.014115611749895968
EMA_100,0.014016267936027848
EMA_200,0.013735719640258482
SMA_20,0.013581435775084033
Ret_skew_10,0.013255915134088308
UltOsc,0.01296130910453731
SMA_5_20_cross,0.012750633490369194
Ret_std_10,0.012670338486895782
MFI_14,0.012476981372485246
EMA_5,0.012357416865001638
Ret_std_5,0.012321739353617786
ATR_pct_7,0.012300699786119801
SMA_20_200_cross,0.01229721945252058
OBV_SMA20,0.012237914264955687
ADX_14,0.011922457733793579
Price_SMA_100,0.011846170929510364
DC_width_20,0.011591982093980841
ATR_pct_21,0.011574316303513976
MACD_line,0.011525174972891539
BB_width_10,0.011471365695219487
ATR_pct_14,0.011452882849593773
EMA_10,0.01141120810615236
BB_width_20,0.011357636399448187
Pct_from_low_52,0.011044412874698324
PPO,0.01083653170238421
Coppock,0.010750410508127039
OBV,0.010654530116461162
Price_EMA_200,0.010636633525920593
Ret_std_20,0.010633187035670677
EMA_20,0.01062891624818853
SMA_5,0.01048476327530727
Minus_DI_14,0.010371986707592961
MACD_signal,0.010346152451780229
EMA_12_26_cross,0.010249698577156024
ATR_7,0.010025281123195734
SMA_10_50_cross,0.009813548422475383
SMA_10,0.009633532380803384
ATR_21,0.009619779732446767
Pct_from_high_52,0.009568775379696484
VI_plus_14,0.009147459670501613
TRIX_15,0.00908414177600694
Price_SMA_200,0.009082315068247686
Plus_DI_14,0.00900236745957334
Aroon_osc_25,0.00888639290850203
Ret_skew_5,0.008831461840460457
EOM_14,0.008488686071856872
Price_EMA_100,0.008476518007068067
ROC_60,0.008291503986747701
KC_width,0.00824745604516655
VI_minus_14,0.008221907454107322
DPO_20,0.007729707241035376
OBV_ratio,0.007640044153834696
MACD_histogram,0.007501943668454393
Price_EMA_50,0.007429149613210986
Aroon_osc_14,0.007419203747085045
Price_SMA_50,0.007379327698054362
ATR_14,0.0073750786495968305
Pct_from_high_20,0.0073565473489154145
VWAP_dev,0.0072820583092764145
RSI_21,0.0069551708125327304
Vol_ratio_10,0.006948567597128061
CCI_20,0.006931262585334389
SAR_proxy,0.006899798899925709
Lag_ret_10,0.006825198822142393
Price_SMA_20,0.006788043102071964
Vol_ratio_20,0.006720431911715936
ROC_10,0.006672920219724183
Force_13,0.006630428985551235
Lower_shadow,0.0065966534191993255
TEMA_20,0.006550655497558403
Stoch_D_21,0.006492243780345885
Lag_ret_5,0.006341723065692859
CCI_14,0.00625068928637626
Pct_from_low_20,0.006201073932808496
Ret_mean_10,0.006175624378468778
ROC_20,0.00614159235084194
Lag_ret_3,0.006034770340067401
HL_range,0.005933850713381749
Ret_mean_20,0.0059324207789142455
Stoch_D_14,0.00580980337137626
Body_pct,0.005779722817946076
Lag_ret_2,0.0056842071744611635
Bull_power,0.00564794857495722
RSI_7,0.005590556357747534
BB_pct_20,0.005526299165505111
RSI_14,0.005462723827034237
HMA_proxy,0.005371076167028252
Price_EMA_20,0.00534835917215123
DEMA_20,0.005301971271037629
Gap,0.0052932046555762965
Williams_R_21,0.00528122931494081
BB_pct_50,0.005255132585623311
Lag_ret_1,0.005186706876747176
Bear_power,0.005167224846991115
ROC_5,0.005162240755650582
Price_SMA_10,0.005135580948062104
Price_SMA_5,0.005012466152390278
Upper_shadow,0.004950151937832878
Price_EMA_10,0.004879448720922557
Stoch_K_21,0.004846142298325041
Ret_mean_5,0.004656373543707351
KC_pct,0.004560784321865212
Williams_R_14,0.0044404283706445166
Stoch_K_14,0.004340755389870615
BB_pct_10,0.004160679822337906
Price_EMA_5,0.004121542221670531
ROC_1,0.0040312450119656
