Feature,Importance
SMA_20_200_cross,0.02610343930780181
BB_width_50,0.0221732647591752
ATR_pct_21,0.02202818258807896
OBV_SMA20,0.01664772351183092
ADX_14,0.016159876082910387
KC_width,0.015294998352562287
EMA_200,0.01477586655459448
EMA_50,0.013999825413673825
Price_EMA_200,0.01397312574971438
EOM_14,0.013786566756996832
ATR_pct_14,0.013701403894651545
Price_SMA_200,0.013484589911403706
Ret_skew_20,0.012832973629076783
MassIndex_25,0.012545183356281606
ATR_21,0.012539566792615071
EMA_100,0.012412867483239875
Ret_std_10,0.012268073237396341
DC_width_20,0.012194825700859287
ATR_pct_7,0.011866397536818538
VI_minus_14,0.011783376774332582
SMA_200,0.011664976463291139
ATR_14,0.011564151010273917
Price_EMA_100,0.011544311643959979
SMA_100,0.011539953849149133
BB_width_20,0.011520452480607837
Pct_from_low_20,0.011412642042034115
ROC_60,0.011297736958115149
UltOsc,0.011293807926891533
SMA_20,0.011188449848897393
Ret_std_20,0.010965941067502918
ATR_7,0.010952273421157411
EMA_5,0.01083187534172219
CMF_20,0.010783312867495906
OBV,0.010742320746142484
Ret_std_5,0.010718027218906615
SMA_50,0.010700570959093384
Price_SMA_100,0.010644599018328217
MFI_14,0.010602183740254664
MACD_signal,0.010381757765012795
MACD_line,0.01019816368341315
OBV_ratio,0.010181088842067754
BB_width_10,0.010162084573802965
TRIX_15,0.010103382263123305
SMA_5,0.009908992088123831
EMA_20,0.009474842642362468
Ret_mean_20,0.00926467427281287
ROC_20,0.009234253495206988
PPO,0.00908703404850833
Pct_from_low_52,0.008981726962248438
Coppock,0.008895768008790066
Price_SMA_50,0.008845777309585684
Stoch_D_14,0.008576274114143375
SMA_10_50_cross,0.00845387895307292
VI_plus_14,0.008425521642030646
EMA_10,0.008170497644685247
EMA_12_26_cross,0.008139549950685878
Body_pct,0.0080389613213076
Ret_skew_10,0.00794742294564246
MACD_histogram,0.00788710483555184
Minus_DI_14,0.007844966754655108
SMA_10,0.007778592206702105
CCI_14,0.007645358324060649
Ret_skew_5,0.007476622235604006
RSI_21,0.007430368559703239
Plus_DI_14,0.007338572389416607
Aroon_osc_25,0.007242912884070896
Pct_from_high_52,0.0069178198319933175
SMA_5_20_cross,0.006887154963030425
Price_EMA_50,0.00680288226254723
Vol_ratio_20,0.006798291995907771
Lower_shadow,0.006637861131822254
ROC_10,0.006608352582593456
Force_13,0.006499951089420861
Lag_ret_10,0.00638831629596297
Upper_shadow,0.006352949342411592
Price_EMA_5,0.006283145528584174
Price_SMA_5,0.0062717111860485465
Gap,0.006180480841950935
Lag_ret_5,0.006058739135720898
Lag_ret_2,0.005880296548846365
Ret_mean_10,0.005870504298476551
DPO_20,0.00584314465268312
Bull_power,0.005752235026712743
BB_pct_50,0.005738549042638087
Aroon_osc_14,0.005660580930200261
Vol_ratio_10,0.005612345743180978
ROC_5,0.005516714984557569
Stoch_D_21,0.005335850562539661
VWAP_dev,0.005293595649133642
HL_range,0.005157881337771759
RSI_14,0.005106461254997705
TEMA_20,0.005019897771036977
Bear_power,0.005002453456059836
CCI_20,0.004998862368316087
Pct_from_high_20,0.004996858974786561
Stoch_K_14,0.00497162495068668
Price_SMA_10,0.0049171201808875745
Ret_mean_5,0.004888750443796929
BB_pct_10,0.004807354054527399
ROC_1,0.004731397237505971
Price_EMA_20,0.004721364363075103
Lag_ret_3,0.00458025679180693
Lag_ret_1,0.004575558345816473
DEMA_20,0.004572034564596124
Price_SMA_20,0.004565302920788023
Williams_R_21,0.0045541867452634135
Price_EMA_10,0.0044991006284258025
BB_pct_20,0.00440533761457997
KC_pct,0.004342945001354643
Williams_R_14,0.004315293610505734
HMA_proxy,0.004240191730727356
SAR_proxy,0.004215117209229729
RSI_7,0.003865415856705609
Stoch_K_21,0.0031018942455587144
