Feature,Importance
Price_SMA_100,0.020184314577132382
ROC_60,0.019733364344670476
BB_width_50,0.017916506014373456
SMA_20_200_cross,0.016388882756615666
CMF_20,0.015451817855562522
RSI_21,0.015135597100074182
Price_SMA_200,0.01470347631853721
Pct_from_high_52,0.01410750731011982
Price_EMA_200,0.01362399665594384
ADX_14,0.0133565836407705
MassIndex_25,0.012990907911791503
OBV_ratio,0.012861188450249092
Ret_skew_20,0.012701028895354355
SMA_10,0.012513720096225091
SMA_200,0.01238254143624719
OBV_SMA20,0.01200440145644071
SMA_5,0.011675978833739172
EMA_200,0.011621864267213677
Price_EMA_100,0.011503857466481797
Plus_DI_14,0.011491519104586552
EMA_100,0.011490340592141353
SMA_20,0.011004475535493184
Minus_DI_14,0.01090658830758384
Ret_skew_10,0.010722986653134306
MFI_14,0.010713166875698043
EMA_50,0.010705539279667664
Price_SMA_50,0.01057035815114914
Pct_from_low_52,0.010458239534142688
OBV,0.010437132825273834
Ret_std_10,0.010368418457412092
SMA_100,0.010281178165067628
SMA_50,0.01027695832108571
Price_SMA_5,0.01020592826854947
EMA_20,0.010150871811861216
EMA_10,0.010074767156450549
EMA_5,0.009986804546801127
EMA_12_26_cross,0.009848446818564963
EOM_14,0.00971617641246448
Coppock,0.00965633594514465
DC_width_20,0.009512522931535993
MACD_histogram,0.0094539839299035
Ret_std_20,0.009193826175420345
Price_EMA_50,0.009173985133750746
TRIX_15,0.009112129966331439
MACD_line,0.009024482491576714
KC_pct,0.00901807894922792
ATR_21,0.008849014889671162
VI_minus_14,0.008726188497125897
Lag_ret_3,0.008693115031269091
Pct_from_high_20,0.00861722936536957
RSI_14,0.008503631825927848
BB_width_20,0.008408608108504759
PPO,0.00838200919629093
Stoch_D_14,0.0083507442904523
SMA_10_50_cross,0.00831141750040852
SMA_5_20_cross,0.008293142308692648
Ret_std_5,0.008007525849311798
BB_pct_50,0.007892998233635604
Ret_skew_5,0.007881815898659227
Lag_ret_2,0.00788013095734048
MACD_signal,0.007857144898319072
Force_13,0.007710529306309905
UltOsc,0.007596999935262961
Vol_ratio_20,0.007480022982462016
ATR_14,0.007428607829644624
Lower_shadow,0.007411999792025292
ROC_20,0.007258196050923494
ATR_pct_21,0.0071937509621375
Pct_from_low_20,0.007075447841719338
CCI_20,0.007021408457739218
CCI_14,0.006946877793679405
Price_EMA_5,0.006937855836243566
TEMA_20,0.006908049809604716
Ret_mean_5,0.006818482786382582
ATR_pct_14,0.006790699058291033
BB_pct_10,0.0067162998185067305
BB_width_10,0.00667934541140944
Bear_power,0.006664236447180106
DPO_20,0.006636507257975429
Lag_ret_1,0.006636400581206517
ATR_7,0.00659667407625367
Ret_mean_20,0.006544414000234205
Bull_power,0.006422734878427468
BB_pct_20,0.00642074970875663
Stoch_D_21,0.006377039050478226
ATR_pct_7,0.0063325803378475685
DEMA_20,0.006318591641705915
Price_EMA_10,0.006294369655449998
HL_range,0.0062484190215884175
Aroon_osc_25,0.0062148865665746815
KC_width,0.006072385805735628
Williams_R_14,0.006067896714351687
Price_SMA_20,0.006052820471712632
Gap,0.006008221617647652
VWAP_dev,0.005977605340298005
VI_plus_14,0.005945954181670302
Price_SMA_10,0.005945886457839679
Williams_R_21,0.005918253172722389
Price_EMA_20,0.005887627782402054
Lag_ret_5,0.005761400452797566
ROC_5,0.005747224279957706
Body_pct,0.0056626027266412195
Aroon_osc_14,0.005658330396214512
HMA_proxy,0.00554688616203004
ROC_10,0.005522053897464847
Upper_shadow,0.005467654445588683
Stoch_K_21,0.005447151608517379
RSI_7,0.005256849824430443
Stoch_K_14,0.005211273743423662
Lag_ret_10,0.005123897580857105
ROC_1,0.005097431403591621
Vol_ratio_10,0.004969820890790018
SAR_proxy,0.004858315340972929
Ret_mean_10,0.004042784227780882
