Feature,Importance
OBV_ratio,0.02059252766256096
ATR_pct_14,0.015930272865696468
EMA_10,0.01579270222617154
BB_width_20,0.015653501503900463
SMA_50,0.01558717227073373
ADX_14,0.015523520364449851
Price_EMA_200,0.015485961680077428
ATR_pct_21,0.015413534179379096
EMA_100,0.01515902703725531
Price_SMA_200,0.014657437368702444
ROC_60,0.014504881304425982
DC_width_20,0.014095646697128492
SMA_200,0.01391869581632403
SMA_20_200_cross,0.013741102903616754
SMA_100,0.013730282054247298
Ret_std_5,0.013275872975070617
ATR_21,0.013163194991663327
ATR_7,0.013057638460934171
ATR_pct_7,0.013047721575090024
OBV_SMA20,0.012857254071214743
MassIndex_25,0.012844723957239143
EMA_200,0.012838420801058634
CMF_20,0.012655613841025612
EMA_20,0.012556012677298002
Ret_std_20,0.012534932862690504
KC_width,0.012460593395940326
SMA_5,0.0123001561629727
SMA_10,0.012234724410253474
EMA_50,0.01221874093859625
Ret_skew_20,0.012217052699717663
BB_width_50,0.012023583616584003
Minus_DI_14,0.011504642482038098
EOM_14,0.011255421029505245
Pct_from_low_52,0.011189092191805165
Ret_std_10,0.011108355061045766
ATR_14,0.010858013091994525
Pct_from_high_52,0.010814370685905366
MACD_line,0.010589197988368566
EMA_5,0.010344902446062267
SMA_20,0.010126967755225614
VI_minus_14,0.009698604812973972
SMA_5_20_cross,0.009642060041574451
Price_SMA_100,0.009516975715578368
OBV,0.009119239030893928
Coppock,0.008881803352508662
SMA_10_50_cross,0.008838743652757402
Ret_mean_20,0.00869845032303471
Ret_skew_10,0.008573684415221295
Plus_DI_14,0.008486653496016027
MACD_signal,0.008471191411684172
BB_width_10,0.00840106335132777
MACD_histogram,0.008310579265771275
Pct_from_low_20,0.008293057133807272
TRIX_15,0.008217859466829295
Bear_power,0.008008294929583748
DPO_20,0.007828058465573669
EMA_12_26_cross,0.007695960563875048
UltOsc,0.007668298347446423
BB_pct_50,0.007569463938832238
Stoch_D_21,0.007491591190555294
VI_plus_14,0.007167676935093699
Upper_shadow,0.007156430930897809
PPO,0.006993136760123435
Vol_ratio_20,0.006982190660624634
ROC_20,0.006921078441174152
Aroon_osc_25,0.006881158206093974
MFI_14,0.006876133390147722
Lag_ret_3,0.006810958102517861
Price_SMA_50,0.006637842764397225
Price_EMA_100,0.006522466313402898
Gap,0.006504233564452468
Vol_ratio_10,0.006439492023580911
RSI_14,0.0064360313253467956
Pct_from_high_20,0.0064243775793959065
Price_EMA_50,0.006390144668815792
HL_range,0.006310752251821837
Aroon_osc_14,0.006265351050647089
Ret_skew_5,0.006245925572277889
Lag_ret_5,0.006231834172032156
Ret_mean_10,0.0062112106875564605
Stoch_K_14,0.006166627318365014
Price_SMA_5,0.0061548153527207555
RSI_21,0.006007062494104316
Stoch_D_14,0.005867896673878233
TEMA_20,0.005767837459896334
Force_13,0.005759667285196069
CCI_14,0.0056667491335900145
Lag_ret_10,0.005552242474111455
Price_EMA_5,0.00548814372624169
Bull_power,0.00536702670905138
BB_pct_10,0.0052451313196324395
Price_SMA_10,0.005098988868349262
Williams_R_14,0.005087748846486512
RSI_7,0.005032016072412954
ROC_10,0.004977696713937914
CCI_20,0.004973030503247663
Lag_ret_2,0.004949455215000566
Williams_R_21,0.004911075778901134
Stoch_K_21,0.004858534335794352
Lower_shadow,0.004845950657823702
HMA_proxy,0.004829818197584193
Price_SMA_20,0.004674439549766549
KC_pct,0.004614056281268633
BB_pct_20,0.004607179276890958
ROC_5,0.004457661607248589
Body_pct,0.004447140645413439
Price_EMA_20,0.00442100712400396
VWAP_dev,0.0044033813299567525
Price_EMA_10,0.004292468120742697
SAR_proxy,0.004286310467107142
DEMA_20,0.004011340373086464
Ret_mean_5,0.0039793876627018275
Lag_ret_1,0.0038623821123054632
ROC_1,0.00365220590296633
