Feature,Importance
SMA_20_200_cross,0.019205878297869204
Price_SMA_100,0.01917815678671494
EMA_200,0.018643607489047673
MassIndex_25,0.01836716250120185
EMA_20,0.01532777177184774
Pct_from_high_52,0.015203383719567552
EMA_50,0.014969808890079248
SMA_50,0.014673482557985385
ATR_pct_21,0.014039603166561766
TRIX_15,0.014033876226164631
Ret_skew_20,0.013911604142020329
MACD_signal,0.013547020386773724
Price_EMA_100,0.013539389581849411
Ret_std_20,0.013408123092884788
EMA_10,0.013319103613028224
Price_SMA_200,0.012953638380156219
Price_SMA_50,0.012756987608927257
KC_width,0.012665777237178525
ROC_60,0.012639152883038967
ATR_pct_7,0.012559962790919105
Ret_std_5,0.0125106941447395
SMA_20,0.012276704825690713
SMA_5,0.012238627177363562
ADX_14,0.012226652139490644
MACD_line,0.012057289489627419
SMA_100,0.012039031849931861
BB_width_50,0.012028314342245276
OBV_SMA20,0.01170749038085907
CMF_20,0.011592801217208197
EMA_5,0.0114960401895558
Ret_std_10,0.01130677097204273
PPO,0.011304811100820683
Price_EMA_200,0.011264690501448096
ATR_21,0.011208710005052403
SMA_200,0.011065988743532349
BB_width_10,0.01096638240493075
EMA_100,0.010907702058004481
SMA_10,0.010593901024556759
ATR_14,0.010569150444567368
OBV_ratio,0.010509385582465202
Plus_DI_14,0.010452262688503598
SMA_10_50_cross,0.010272020147394308
UltOsc,0.010122611193960672
ATR_pct_14,0.010064888785367718
EMA_12_26_cross,0.009978480130063928
Aroon_osc_25,0.009365805390857256
DC_width_20,0.00930526991300024
Minus_DI_14,0.009291960040014287
Coppock,0.008982573304176058
Price_EMA_50,0.008916384864893162
Pct_from_low_52,0.008898909677562156
MFI_14,0.0087421734510601
MACD_histogram,0.00873620024849301
VI_minus_14,0.008666578959271027
OBV,0.00847721950923508
ATR_7,0.008083320425208396
BB_width_20,0.007947213749408984
HL_range,0.007751839820993627
Upper_shadow,0.007651934545244096
RSI_21,0.007566169104793152
Price_SMA_5,0.007507782908925032
Vol_ratio_10,0.007490896915873872
VI_plus_14,0.0072499828499254645
EOM_14,0.0069765873137676545
Ret_skew_5,0.006971093689714179
BB_pct_50,0.006908144588220705
SMA_5_20_cross,0.006743672209524843
Force_13,0.006719878648499072
Ret_skew_10,0.00667291523935103
CCI_20,0.0065142682193813
Lag_ret_10,0.006380528176746423
TEMA_20,0.0063697510526686645
Lag_ret_5,0.006250634051325868
Body_pct,0.006204595418351299
Lag_ret_2,0.006027750507757328
DPO_20,0.006006590666148328
Lag_ret_3,0.0059666543103376385
Vol_ratio_20,0.005954750089303259
BB_pct_20,0.005938580621791954
Gap,0.005800880438012472
Bear_power,0.005727682977755361
Aroon_osc_14,0.005726383641944113
Price_EMA_20,0.0056916202073564815
Stoch_D_21,0.0056464812571484745
RSI_14,0.005645716155777675
Pct_from_low_20,0.0056064476778950115
Price_EMA_5,0.0055281840180064126
HMA_proxy,0.005489549078332133
Lag_ret_1,0.005460274988474915
Ret_mean_10,0.005302699093944131
Lower_shadow,0.005260660521122597
CCI_14,0.005220236767440809
Ret_mean_5,0.005202215055787352
Ret_mean_20,0.005154846051367887
Stoch_K_21,0.005114770243992313
ROC_20,0.0050848073564253825
Price_SMA_10,0.005012053964780989
KC_pct,0.004988190887632062
ROC_5,0.004954578013969316
BB_pct_10,0.004934764503478648
Pct_from_high_20,0.004775995660920072
Williams_R_21,0.004773479750956215
Price_EMA_10,0.004563972286841278
VWAP_dev,0.004458906332790314
RSI_7,0.004434941654281943
Stoch_D_14,0.004387829798003241
Bull_power,0.0042816711856914925
ROC_10,0.004247173436459989
ROC_1,0.00406624906105497
Stoch_K_14,0.003908323821091749
SAR_proxy,0.003773822886703837
DEMA_20,0.0037060040719756335
Williams_R_14,0.003626462499953583
Price_SMA_20,0.0034986215075667386
