Feature,Importance
Ret_std_10,0.016464993518973858
ADX_14,0.016397013000735986
SMA_200,0.01611895042430546
BB_width_50,0.01564228925612939
ROC_60,0.014690022556815098
TRIX_15,0.014620345943964878
OBV_ratio,0.014370900409573032
Price_SMA_200,0.014195150048751087
MassIndex_25,0.01406350920851572
EMA_20,0.013999259407963417
EMA_200,0.01331370485594016
OBV,0.012932651049500239
Ret_skew_20,0.012745401824032268
OBV_SMA20,0.01248140659172867
EMA_50,0.012364119932682889
MFI_14,0.012079290281965535
Minus_DI_14,0.011985235173586581
ATR_pct_21,0.011854752753453855
SMA_50,0.01174139839511689
SMA_100,0.011717699330379685
RSI_21,0.011529524473691474
EMA_100,0.011335278742883178
Pct_from_high_52,0.011209340062435067
Ret_skew_10,0.011091440443396938
SMA_20,0.01053352940948839
SMA_20_200_cross,0.010520626615082664
ATR_21,0.01042815650276947
Price_EMA_200,0.010417159650188428
Ret_std_20,0.010279738855302758
Force_13,0.010250107843198806
EMA_10,0.010192690420479657
KC_width,0.010189498917594035
BB_width_20,0.010079664764609284
EMA_5,0.010071071208291487
CMF_20,0.009874354004304703
Vol_ratio_10,0.009638475033838816
Pct_from_low_52,0.009614516638066744
EOM_14,0.009602907040937586
DC_width_20,0.009583914160160021
SMA_10,0.009461327517318542
VI_plus_14,0.009452174118526934
Ret_std_5,0.009347537022127102
ATR_7,0.009327093293261236
SMA_10_50_cross,0.00930929989679394
Vol_ratio_20,0.009100112211435203
SMA_5,0.009078961877852487
Coppock,0.009008491104859104
Plus_DI_14,0.00895598421993529
ROC_20,0.00894214224298768
BB_pct_20,0.008873169656942096
ATR_14,0.008870358600260043
ATR_pct_14,0.008859885838783449
ATR_pct_7,0.00883314434884059
VI_minus_14,0.00860328209960048
MACD_signal,0.008369042623494376
Price_SMA_100,0.008350833483038701
PPO,0.008322078855015631
UltOsc,0.008276837192334801
EMA_12_26_cross,0.008258310558738467
Stoch_K_21,0.007998229894889956
Price_EMA_100,0.007989207590821031
TEMA_20,0.00795171450806297
RSI_14,0.007828057545685867
Price_EMA_50,0.007719740042100211
Ret_skew_5,0.007571213332254054
Stoch_D_14,0.007570253369055142
Pct_from_low_20,0.007512060202393548
MACD_histogram,0.007350632326839789
VWAP_dev,0.007220553545757132
DPO_20,0.007219766797290459
Price_SMA_50,0.007207873735968868
SMA_5_20_cross,0.007159869284509134
Price_EMA_20,0.007052222350789942
Lag_ret_3,0.007039387441096511
Ret_mean_20,0.006896951512528642
Body_pct,0.006883085552948773
Pct_from_high_20,0.006820244274018266
MACD_line,0.006814374776218319
Gap,0.0068052998518116905
Lag_ret_5,0.006762126311550626
Lag_ret_10,0.006754256492990628
Williams_R_21,0.006742413561553953
Price_SMA_10,0.006631055972402088
Aroon_osc_25,0.006609752172323163
HL_range,0.0065126931012243336
CCI_14,0.0064789872500456355
BB_width_10,0.006444258857534495
Ret_mean_5,0.006428283757246899
BB_pct_10,0.006419321051061966
ROC_5,0.006400011629834283
Stoch_D_21,0.006362057767636527
Price_EMA_10,0.006357983078441155
BB_pct_50,0.006293794345079674
Ret_mean_10,0.006263336119188743
Price_SMA_20,0.0062394861598430666
Price_EMA_5,0.005931059156202392
Lower_shadow,0.0059159971058678415
ROC_10,0.005863870953303573
CCI_20,0.0058384784629306385
Stoch_K_14,0.005794251119450763
HMA_proxy,0.005729592248348973
Price_SMA_5,0.005701808178492522
Williams_R_14,0.0056847330900016155
SAR_proxy,0.005643634826863261
KC_pct,0.005490152121624375
Aroon_osc_14,0.005412612162081946
Bull_power,0.0051374139512035035
DEMA_20,0.0050725371775103036
Lag_ret_2,0.005036680813143647
Upper_shadow,0.004952056711132695
RSI_7,0.0048780767435911716
ROC_1,0.00465545184860371
Lag_ret_1,0.004621713974174838
Bear_power,0.004509168279494316
