Feature,Importance
Ret_std_10,0.024721303229795225
EMA_200,0.022716886502782585
Ret_std_20,0.022048023714885043
BB_width_50,0.0212739839919504
SMA_100,0.01505122265844527
ROC_60,0.014640895846116424
SMA_200,0.014591880910677823
BB_width_20,0.014429608040763068
MassIndex_25,0.014327740980743983
SMA_50,0.014099665706230021
ATR_21,0.014039068795618467
Pct_from_low_52,0.013895473296232766
EMA_100,0.013610795519638438
ATR_14,0.01351045384413197
ATR_pct_21,0.013453347775113545
SMA_5,0.013275035015263826
OBV,0.013017654870420132
DC_width_20,0.012878655510396776
Ret_skew_10,0.01282347725974953
EMA_20,0.012791807625645855
OBV_SMA20,0.012628743975166988
SMA_20,0.012323246784006056
Ret_std_5,0.012310371706488134
ATR_pct_14,0.012249987800384882
EMA_10,0.012219669832666308
KC_width,0.01215541178611811
EMA_5,0.012028293813534138
BB_width_10,0.012012730201272434
ATR_7,0.011852143568591279
SMA_20_200_cross,0.011636216119727922
SMA_10,0.011350402979071488
Ret_skew_20,0.011319598645773336
Pct_from_low_20,0.01128378213351573
CMF_20,0.011244805043396987
Minus_DI_14,0.01119907022954019
ATR_pct_7,0.011043112571848557
VI_plus_14,0.010878938813478662
ADX_14,0.010861542112848855
EMA_50,0.0099812450882898
UltOsc,0.009797401428818141
EOM_14,0.009403484936513903
Price_SMA_200,0.009360996658403734
Pct_from_high_52,0.009027397738880777
DPO_20,0.008928324429518892
Price_SMA_100,0.008810108847311348
Price_EMA_200,0.008786471645987311
TRIX_15,0.008632748797556235
Pct_from_high_20,0.008531108971156078
EMA_12_26_cross,0.008397919086808805
MACD_histogram,0.00834442052152408
OBV_ratio,0.00832036865967017
Price_EMA_100,0.008284467184036593
MACD_signal,0.008262787421667273
HL_range,0.007849552155578627
PPO,0.007715415214005151
MACD_line,0.007702621217571324
VI_minus_14,0.007693313634875456
Stoch_D_21,0.00766053158423387
Force_13,0.00742976607578128
SMA_5_20_cross,0.007360942382533575
Ret_mean_20,0.007195868616857323
MFI_14,0.0071051415941958025
Aroon_osc_25,0.006993847995409556
Price_SMA_50,0.006907571871551053
RSI_21,0.006889661982429123
Price_SMA_10,0.006871255671977008
DEMA_20,0.0068128285307586895
Price_EMA_50,0.006790153663327509
SMA_10_50_cross,0.0067440466196170105
Williams_R_21,0.006694691034543435
BB_pct_50,0.006675859876274738
Stoch_D_14,0.006571202722256453
Bull_power,0.006546392262786798
Coppock,0.006491986785831529
Plus_DI_14,0.00644231741656613
ROC_20,0.006236974212257413
ROC_10,0.005970789662325786
Ret_mean_5,0.005958044966022843
Ret_skew_5,0.00590427413789966
VWAP_dev,0.005864843927851191
Stoch_K_21,0.005652236532946997
Ret_mean_10,0.005639381745176915
Aroon_osc_14,0.005502943598103763
Vol_ratio_20,0.005462693179992317
CCI_14,0.005386929555271612
Lag_ret_5,0.005321876504183687
CCI_20,0.005275044097687119
Williams_R_14,0.005211150800674774
Body_pct,0.005183786156851825
Price_EMA_20,0.005099807426038344
Stoch_K_14,0.005073304397020208
Bear_power,0.005071841947928055
BB_pct_10,0.0050687664903885585
Vol_ratio_10,0.00496945820904188
TEMA_20,0.004955150452300773
Price_SMA_5,0.004855326147094066
ROC_5,0.004810489211535768
Lag_ret_10,0.004777697518445857
Gap,0.004740471608479005
Lag_ret_3,0.004698019219775997
Lower_shadow,0.004679997612538149
RSI_14,0.004612806901626029
Upper_shadow,0.004565572024028254
HMA_proxy,0.0045467599531853874
Price_SMA_20,0.004423381646551529
BB_pct_20,0.004377214960977461
KC_pct,0.00433636024995236
RSI_7,0.004231850679822852
Price_EMA_10,0.004009503966376257
Lag_ret_2,0.00378592809423803
SAR_proxy,0.003769505204661376
ROC_1,0.0035321276761153407
Lag_ret_1,0.0033590172675738027
Price_EMA_5,0.0032694025199231196
