Feature,Importance
ATR_14,0.028383397755429016
ATR_21,0.02638888679446947
KC_width,0.026315070023664833
ATR_7,0.023782276147787534
ATR_pct_14,0.023402211089519287
ATR_pct_21,0.019954878747377613
Ret_std_20,0.0196433774369717
ATR_pct_7,0.01744069787335418
OBV,0.016692677545208437
DC_width_20,0.016684326565922707
BB_width_50,0.015699616056230093
BB_width_20,0.014826511394336848
SMA_100,0.014445138463561812
SMA_20_200_cross,0.014163940209774383
OBV_SMA20,0.013998288432601268
SMA_50,0.013003279770309068
EMA_200,0.012340239812040967
BB_width_10,0.012164974179091957
Ret_std_10,0.012126783466482351
SMA_200,0.012034288382181716
MFI_14,0.011896188244010671
Ret_skew_10,0.011723848591647242
MACD_signal,0.011421775705453842
SMA_5,0.011322945521632393
ADX_14,0.011242924590738243
EMA_5,0.011145731331258386
Price_EMA_200,0.010954351976288041
EMA_100,0.010913054962242536
SMA_20,0.010719452938116701
SMA_10,0.010331897311767736
Price_SMA_200,0.010195286485716196
OBV_ratio,0.010016285210487178
MassIndex_25,0.009808087019921183
CMF_20,0.009708842522019564
EMA_50,0.00965616010916417
SMA_10_50_cross,0.009641351625691654
Coppock,0.009553461896807657
HL_range,0.009537000032093691
Ret_skew_20,0.009452405758905569
Ret_std_5,0.009427040956114864
Pct_from_low_52,0.00940301500928823
TRIX_15,0.0092719832997107
VI_plus_14,0.009224037385022234
Pct_from_low_20,0.008953278114486084
ROC_60,0.008936026108511934
EOM_14,0.0087751519586485
MACD_histogram,0.0086345807194003
Ret_mean_20,0.008446554560551524
ROC_20,0.00826992070845833
Minus_DI_14,0.008142273135763762
EMA_10,0.008117045570185855
EMA_20,0.007908956096474061
EMA_12_26_cross,0.007867391333343018
PPO,0.007832797471640472
MACD_line,0.007691871088830789
Plus_DI_14,0.007583275285386189
Ret_skew_5,0.007502019700621656
Price_SMA_100,0.007422988210633927
Price_EMA_100,0.006980154298694625
Price_SMA_50,0.006740648499241637
Vol_ratio_20,0.006693955311273102
Upper_shadow,0.006685939793136814
Force_13,0.006534156251181396
TEMA_20,0.006516846250497042
Pct_from_high_52,0.006357131852191072
UltOsc,0.006281902122797144
RSI_21,0.006113666229745968
Price_EMA_50,0.006041458601913365
Stoch_D_14,0.0059778865338624785
DPO_20,0.005961610566278335
SMA_5_20_cross,0.005932270380277737
Vol_ratio_10,0.005826228682859398
Price_EMA_20,0.005749666240701581
CCI_14,0.005742546148851537
Body_pct,0.005704092140323473
BB_pct_20,0.005558431673006146
Gap,0.005533452378278329
ROC_10,0.0055066867179256246
Lag_ret_10,0.005488072935746718
VI_minus_14,0.005449496811313511
Stoch_D_21,0.005435910520643195
Pct_from_high_20,0.005344642083109939
BB_pct_50,0.005310722920560052
Price_SMA_20,0.0052890960527367135
CCI_20,0.0052731765070987285
Bear_power,0.005229916723058813
Aroon_osc_25,0.00519029172809096
HMA_proxy,0.0051790027478768735
Ret_mean_10,0.005177594727206093
Williams_R_21,0.004972969101902302
Bull_power,0.004929314532363699
DEMA_20,0.004876272961450237
Price_SMA_10,0.004866120057745893
Lower_shadow,0.004821819787904597
SAR_proxy,0.004780755580077796
Price_EMA_10,0.004771614264365657
Aroon_osc_14,0.004722700308705123
Stoch_K_14,0.004602186827656925
VWAP_dev,0.004516374369568897
Lag_ret_5,0.004449135208137778
RSI_14,0.004327312047006328
Lag_ret_2,0.0042095796966827095
ROC_5,0.004155241924329732
Lag_ret_3,0.00415043559931772
Stoch_K_21,0.004128300285110253
BB_pct_10,0.004073958141825478
Lag_ret_1,0.004040166692052554
Williams_R_14,0.004038722361552382
ROC_1,0.0039755242321882645
RSI_7,0.003883867745842807
KC_pct,0.003716909310138011
Ret_mean_5,0.0035717589612129733
Price_SMA_5,0.0032557143295118872
Price_EMA_5,0.0032144725495213953
