Feature,Importance
ATR_pct_21,0.02575385255312644
KC_width,0.020763352460660207
Ret_std_10,0.019910900729191622
Ret_std_20,0.019819478563819756
ATR_pct_14,0.0188591631827593
EMA_5,0.018438502576621565
OBV_SMA20,0.0171606963758321
SMA_20_200_cross,0.01645615339976186
OBV,0.01643279058797867
SMA_5,0.016362460901458667
EMA_50,0.016089766752328448
Ret_skew_20,0.015989941389453855
SMA_10,0.015463837879413477
SMA_20,0.015038774146935616
DC_width_20,0.014807941016468316
ATR_pct_7,0.014657847148822203
EMA_20,0.014602763525706742
CMF_20,0.014546651875270955
EMA_10,0.014246597613177156
Ret_skew_10,0.013993552333185525
MassIndex_25,0.01393236233008067
SMA_50,0.012595074060035101
Price_EMA_200,0.012382022174887956
SMA_100,0.011941291338581897
EMA_200,0.011732604685839986
BB_width_20,0.011475931706314795
SMA_200,0.01141514905048394
Price_SMA_200,0.011383739156740957
ATR_21,0.011352876489404851
BB_width_50,0.011297441727043073
Ret_std_5,0.011192680593913406
ATR_7,0.010944264408637591
EMA_100,0.010891301302691057
ROC_60,0.010408318012977287
OBV_ratio,0.010137923758706435
BB_width_10,0.009578995979098916
ATR_14,0.009498576890183083
SMA_5_20_cross,0.009466729574115339
ADX_14,0.008856007280805307
TRIX_15,0.008790971339637616
Coppock,0.008770985697656924
MACD_histogram,0.00873952799494928
CCI_14,0.00873585468101624
Ret_skew_5,0.008723989221269615
EMA_12_26_cross,0.008567827337436124
Price_EMA_100,0.008164045098443996
MACD_line,0.008160137943777072
TEMA_20,0.008144442045456278
Pct_from_high_52,0.008130317722610235
Minus_DI_14,0.008042698646613862
DPO_20,0.00796643414844197
PPO,0.0077814112844335195
SMA_10_50_cross,0.007511710456640885
BB_pct_10,0.007348481745196895
Price_SMA_100,0.007250163913899501
EOM_14,0.007174613526257038
Lag_ret_5,0.007034711912338381
HMA_proxy,0.006978252131623208
ROC_10,0.0069149734011929795
VI_minus_14,0.006850557513272921
HL_range,0.006849583120497046
Price_EMA_50,0.006830741523348156
MACD_signal,0.006795338821039509
Price_SMA_50,0.006688549773137723
MFI_14,0.006680608811403502
VI_plus_14,0.00665576194214931
Ret_mean_5,0.006518608522157443
RSI_21,0.006428871017160157
ROC_5,0.006349971469345422
Pct_from_low_52,0.006328902423479179
Lag_ret_10,0.0062478297414938055
BB_pct_50,0.00619395088944275
Ret_mean_10,0.00615189618659053
Price_SMA_5,0.006133008735742596
DEMA_20,0.006125498944515182
Pct_from_low_20,0.006112537549924804
Force_13,0.006056610538337606
ROC_20,0.0060490587903638815
Plus_DI_14,0.006009520984852029
Pct_from_high_20,0.00592182793565627
UltOsc,0.00586235984639205
Aroon_osc_25,0.00581071789144588
Lag_ret_3,0.00575792006900213
Price_EMA_5,0.0056850231007358224
Ret_mean_20,0.0055877980711391715
CCI_20,0.005567319203914567
Bull_power,0.005390390665946383
Vol_ratio_10,0.0053542067805581435
Body_pct,0.005336085881812896
KC_pct,0.005317328712795491
Stoch_K_21,0.005305323252448538
Gap,0.005047991753806895
ROC_1,0.00501854940678758
Stoch_D_21,0.004865095078844588
Vol_ratio_20,0.004754317317344247
Upper_shadow,0.004752761727757257
Stoch_D_14,0.004742231624112313
RSI_14,0.004722259958720076
Price_EMA_20,0.004663970952316121
Lag_ret_2,0.004660545956151526
Williams_R_21,0.004421524733238723
Bear_power,0.004307514862695948
Price_SMA_10,0.0042332948658857774
Lag_ret_1,0.004206899169661712
Aroon_osc_14,0.004122895068931028
RSI_7,0.004112426718451321
Price_EMA_10,0.0038598185683165493
Lower_shadow,0.0037913900785194084
BB_pct_20,0.0037601357104317845
Williams_R_14,0.003476691957539748
Price_SMA_20,0.0033238265356379097
SAR_proxy,0.003205116173319729
Stoch_K_14,0.0031120379230995692
VWAP_dev,0.003075129366923501
