Feature,Importance
Ret_std_5,0.017767996269567064
VI_plus_14,0.015155776141223536
EMA_5,0.014776588040891703
EMA_20,0.014668825370248977
SMA_20_200_cross,0.014478270893765346
Ret_skew_20,0.014360316321941539
SMA_5,0.013863235301111696
ATR_pct_14,0.013647171116206691
SMA_20,0.013604017322438614
Ret_std_10,0.013041270988766588
BB_width_50,0.01290535352644255
MassIndex_25,0.01290432466078538
PPO,0.012828669017351836
SMA_100,0.01277094810946605
KC_width,0.012675871665636506
EMA_50,0.012626201971422979
CMF_20,0.01245200974478492
ATR_21,0.012416045128092244
OBV,0.01241390297011348
SMA_200,0.012392111173898292
Ret_skew_5,0.012295959050842903
SMA_10,0.012275074098165566
OBV_ratio,0.01216012686907237
MACD_line,0.012116029214737754
Coppock,0.011870510271240097
ATR_pct_7,0.011814844320226057
Price_EMA_200,0.011802104055481693
EMA_10,0.01170898860165499
Aroon_osc_25,0.011568994130841781
Ret_skew_10,0.011537171666488315
Price_SMA_200,0.01148581189412407
SMA_50,0.011468205051189529
ATR_pct_21,0.011398966687211803
OBV_SMA20,0.011315907151938791
ATR_14,0.011270760349666042
EMA_12_26_cross,0.011203388334759565
Price_SMA_100,0.01086838805275852
SMA_5_20_cross,0.010752513080697438
Pct_from_low_52,0.010738154802055368
EMA_200,0.010632458955550232
BB_width_20,0.010625531300961288
Ret_std_20,0.010593692441592785
EMA_100,0.01043446361552395
ROC_60,0.01026901548702512
RSI_21,0.010210571867353198
VI_minus_14,0.010171868643706559
RSI_14,0.010151251484614553
BB_pct_50,0.009755264107682078
ADX_14,0.009556377415977807
ATR_7,0.009555462341818583
Pct_from_high_52,0.009365221651630829
Price_EMA_100,0.008985553901239366
DPO_20,0.008899650214041828
TRIX_15,0.008858594230982404
EOM_14,0.008787640790318251
Plus_DI_14,0.008606895406842235
Pct_from_low_20,0.008467367381685709
BB_width_10,0.008410424934360599
Stoch_D_14,0.00828121690070267
DC_width_20,0.007964667729641394
Minus_DI_14,0.00786903961760826
Force_13,0.007850622679827913
UltOsc,0.007835418741103425
CCI_20,0.007760025930968905
MACD_signal,0.007699466064280125
MFI_14,0.007300439799933485
CCI_14,0.007190877417344318
Pct_from_high_20,0.0071156156171858186
ROC_20,0.007018092252568286
Ret_mean_20,0.007009597186080418
Vol_ratio_10,0.006955826207069161
Price_SMA_50,0.006813308376017108
BB_pct_10,0.006733143016247074
MACD_histogram,0.00668525714491319
Lag_ret_3,0.006639997574378473
Price_SMA_5,0.006639589809253805
Bull_power,0.006582019196399994
Vol_ratio_20,0.0065436344524612555
Price_EMA_50,0.006534832040784901
SMA_10_50_cross,0.0064770042260191
ROC_10,0.006413305692897775
Ret_mean_10,0.006405455717129098
Stoch_D_21,0.006231044009126285
Upper_shadow,0.0059523866883537425
Lag_ret_10,0.005629784843530666
Gap,0.005625049667231794
Lower_shadow,0.005618252844993638
Ret_mean_5,0.005406244340602052
HL_range,0.005304386552454703
Aroon_osc_14,0.005282175363843208
Price_EMA_20,0.0051907358040974875
Bear_power,0.005154019478523785
Price_SMA_20,0.005123678010808451
Stoch_K_21,0.005122424285276135
Body_pct,0.005065757866992695
Lag_ret_2,0.005017581385183754
ROC_5,0.0050158346910367125
Price_SMA_10,0.004861299123788587
Lag_ret_5,0.004828572427568201
RSI_7,0.004827420131668671
Stoch_K_14,0.004742263966155596
DEMA_20,0.004663152542126087
TEMA_20,0.004543105411456468
KC_pct,0.0045299576926331655
Williams_R_21,0.004508737704248211
Price_EMA_5,0.004479131167081087
ROC_1,0.004476112577912532
BB_pct_20,0.004462608960960815
VWAP_dev,0.004380985261824747
SAR_proxy,0.004329987035452451
Williams_R_14,0.004251169306130576
Lag_ret_1,0.004106273145541997
HMA_proxy,0.003664155507828738
Price_EMA_10,0.0035491492245349797
